trial_id,bias,condition,model,provider,temperature,trial_num,prompt,raw_response,parsed_value,parse_success,latency_ms,timestamp
d64bfa411004,framing,loss_frame,llama-3.1-8b-instant,Groq,1.0,25,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",Program B,A,True,1613.2,2026-03-27T19:49:54.202198
ca7b10a50a0b,framing,loss_frame,llama-3.1-8b-instant,Groq,1.0,26,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A.,A,True,1613.9,2026-03-27T19:49:57.916738
8f87710416f6,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,22,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1786.9,2026-03-27T19:49:58.056333
4890f25fe51a,framing,loss_frame,llama-3.1-8b-instant,Groq,1.0,27,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A.,A,True,777.1,2026-03-27T19:50:00.794234
188d85e57698,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,23,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,735.5,2026-03-27T19:50:00.892236
9f7e627a1e1d,framing,loss_frame,llama-3.1-8b-instant,Groq,1.0,28,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,766.0,2026-03-27T19:50:03.660297
35f747db6374,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,24,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,822.1,2026-03-27T19:50:03.815018
fb1c7d31084a,framing,loss_frame,llama-3.1-8b-instant,Groq,1.0,29,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",B,B,True,708.3,2026-03-27T19:50:06.469359
64ccad376c6f,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,25,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A.,A,True,1102.0,2026-03-27T19:50:07.017520
7ae4ce6a31a5,framing,loss_frame,llama-3.1-8b-instant,Groq,1.0,30,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,722.9,2026-03-27T19:50:09.292440
8956d958f08e,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,26,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1031.4,2026-03-27T19:50:10.149632
53e348ecd073,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,1,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,692.6,2026-03-27T19:50:12.085535
3215df022105,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,27,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1078.6,2026-03-27T19:50:13.329280
1ad6cbc62238,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,2,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,692.6,2026-03-27T19:50:14.878628
11335e04d22c,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,28,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A.,A,True,664.9,2026-03-27T19:50:16.094793
8bf778f8bfac,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,3,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,575.3,2026-03-27T19:50:17.554361
673f87bc5327,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,29,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,1607.1,2026-03-27T19:50:19.802014
3dd21b641163,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,4,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan.,Michigan,True,643.2,2026-03-27T19:50:20.297888
34e2b4842c08,framing,loss_frame,llama-3.3-70b-versatile,Groq,1.0,30,"Imagine that the U.S. is preparing for an outbreak of an unusual disease, which is expected to kill 600 people. Two prog...",A,A,True,920.1,2026-03-27T19:50:22.822252
27e323f4a178,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,5,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,692.4,2026-03-27T19:50:23.091270
655a94bff6ac,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,1,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,729.3,2026-03-27T19:50:25.652689
dae8adeb2529,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,6,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,642.7,2026-03-27T19:50:25.834332
7974e4cc849b,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,2,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,784.2,2026-03-27T19:50:28.537372
fcd502e0c151,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,7,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan.,Michigan,True,665.3,2026-03-27T19:50:28.600017
f99b505d7a15,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,8,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,688.4,2026-03-27T19:50:31.389052
7fb1f72012b6,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,3,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,760.4,2026-03-27T19:50:31.397902
25aea63224b4,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,9,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,1093.5,2026-03-27T19:50:34.583502
74b681692fda,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,4,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1201.0,2026-03-27T19:50:34.699062
f2d6329a9517,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,5,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,699.9,2026-03-27T19:50:37.499370
e1bd01040f3c,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,10,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,1012.5,2026-03-27T19:50:37.696377
10d13d7536bf,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,6,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,684.0,2026-03-27T19:50:40.284197
e8f2d1f2c754,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,11,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,661.3,2026-03-27T19:50:40.458447
b8ca56692496,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,7,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,700.9,2026-03-27T19:50:43.085699
cfe3423b10e5,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,12,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,"Wisconsin 

(I have to admit, it's a bit surprising I'd be willing to cut my losses on the expensive Michigan trip after just realizing the coincidence, but that's my honest reaction.)",Wisconsin,True,767.6,2026-03-27T19:50:43.326683
e209cc03fa58,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,13,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,700.9,2026-03-27T19:50:46.128430
f0fcd4ea83d9,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,8,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,945.9,2026-03-27T19:50:46.131743
9f8609dc49af,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,14,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,914.9,2026-03-27T19:50:49.143620
aaa377ae2196,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,9,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,954.2,2026-03-27T19:50:49.186860
0e055f28f5d5,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,15,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,1406.0,2026-03-27T19:50:52.650563
2ba817ff3176,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,10,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1614.8,2026-03-27T19:50:52.902761
6f4b7107a36d,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,16,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,859.3,2026-03-27T19:50:55.633524
9b5494b33e56,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,11,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,988.1,2026-03-27T19:50:55.993419
e90d55c11604,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,17,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,888.1,2026-03-27T19:50:58.621783
714303ad8662,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,12,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,939.4,2026-03-27T19:50:59.034390
3637dd409325,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,18,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1805.9,2026-03-27T19:51:02.528534
9b1c4f9ef837,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,13,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1469.7,2026-03-27T19:51:02.604698
45161509bc09,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,19,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan.,Michigan,True,1075.8,2026-03-27T19:51:05.714687
3c88055c156f,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,14,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1015.1,2026-03-27T19:51:05.720062
d8960828e8ed,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,20,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,1404.6,2026-03-27T19:51:09.224031
3c16da34621b,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,15,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,1396.6,2026-03-27T19:51:09.224576
794d9b4967a7,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,21,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1340.2,2026-03-27T19:51:12.665012
0fbcc38daa34,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,16,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1402.5,2026-03-27T19:51:12.727736
d9bc7b27ea97,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,22,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,703.0,2026-03-27T19:51:15.468748
357521d1ea5b,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,17,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,723.9,2026-03-27T19:51:15.552346
29cb912cfc2a,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,23,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,848.8,2026-03-27T19:51:18.417669
e8eb4ed0913b,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,18,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,886.0,2026-03-27T19:51:18.538584
be5d66296907,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,24,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,1035.8,2026-03-27T19:51:21.553877
93b1a7ca21c5,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,19,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,932.5,2026-03-27T19:51:21.572049
3b6bd1c0078d,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,25,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,819.8,2026-03-27T19:51:24.474142
0a38376a1713,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,20,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1737.0,2026-03-27T19:51:25.409406
631758f9e368,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,26,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,610.8,2026-03-27T19:51:27.185815
f6bdd2a80f22,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,21,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,673.7,2026-03-27T19:51:28.183498
4c5f491babf0,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,27,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,1359.1,2026-03-27T19:51:30.645995
aeafa5ddc886,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,22,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,714.2,2026-03-27T19:51:30.997996
2ef08886638c,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,28,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan,Michigan,True,826.4,2026-03-27T19:51:33.572983
ba593a69cba6,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,23,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,679.4,2026-03-27T19:51:33.777856
537abf0f2371,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,29,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,640.9,2026-03-27T19:51:36.314606
f809c94ab5ef,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,24,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,777.4,2026-03-27T19:51:36.655486
abeb7ceb3406,sunk_cost,high_sunk_cost,llama-3.1-8b-instant,Groq,1.0,30,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Michigan.,Michigan,True,636.4,2026-03-27T19:51:39.051577
26d0418da432,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,25,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,823.9,2026-03-27T19:51:39.579961
79d2c30ad727,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,1,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,622.5,2026-03-27T19:51:41.774385
17348d20a300,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,26,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,750.4,2026-03-27T19:51:42.431379
6cf0ea91f2da,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,2,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,860.0,2026-03-27T19:51:44.735256
21d167d8a1b7,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,27,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1471.3,2026-03-27T19:51:46.003124
09261ea23deb,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,3,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,730.4,2026-03-27T19:51:47.565985
5f287a2ef21c,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,28,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin.,Wisconsin,True,611.2,2026-03-27T19:51:48.714818
2267296e1589,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,4,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,1326.2,2026-03-27T19:51:50.992462
2f563e012cce,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,29,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,1111.1,2026-03-27T19:51:51.926433
e407fc9e17e4,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,5,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,807.4,2026-03-27T19:51:53.900351
e024b8aa0b94,sunk_cost,high_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,30,You have bought a $100 ticket for a weekend ski trip to Michigan. Several weeks later you buy a $50 ticket for a weekend...,Wisconsin,Wisconsin,True,735.9,2026-03-27T19:51:54.762601
472929baf455,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,6,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,684.6,2026-03-27T19:51:56.685324
6d5a020d3537,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,1,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,1190.9,2026-03-27T19:51:58.054779
bd9ddddfb525,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,7,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,679.0,2026-03-27T19:51:59.464841
ecb9c537894b,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,2,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,708.0,2026-03-27T19:52:00.863307
bdef6dd38188,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,8,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,604.0,2026-03-27T19:52:02.169362
738b7e97131c,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,3,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,685.9,2026-03-27T19:52:03.649702
34ef6eee9634,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,9,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,587.9,2026-03-27T19:52:04.857418
9b7f46d3b043,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,4,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,780.3,2026-03-27T19:52:06.530378
d956c0946ff9,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,10,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,573.2,2026-03-27T19:52:07.531203
6a86d44f1d0a,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,5,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,794.3,2026-03-27T19:52:09.425061
ef8517aacd67,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,11,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,663.5,2026-03-27T19:52:10.295074
4f3e64dc4371,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,6,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,639.6,2026-03-27T19:52:12.165893
5794477f4174,base_rate,low_base_rate,gemini-2.5-flash,Google,1.0,1,"A study interviewed 70 engineers and 30 lawyers.
One participant, Jack, was randomly selected. Here is his description:
...",90,90.0,True,12312.6,2026-03-27T19:52:12.861570
930520d1e824,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,12,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,1019.4,2026-03-27T19:52:13.414652
83dfc8739e11,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,7,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,770.7,2026-03-27T19:52:15.037172
8a5740767758,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,13,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,639.9,2026-03-27T19:52:16.155005
7e7f23339a6d,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,8,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,768.3,2026-03-27T19:52:17.906394
e5231dcb4c79,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,14,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,674.2,2026-03-27T19:52:18.930395
ea62849a04f8,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,9,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,942.1,2026-03-27T19:52:20.948759
38eb946b0f63,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,15,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Michigan.,Michigan,True,809.0,2026-03-27T19:52:21.840093
1fad4493c677,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,10,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,942.0,2026-03-27T19:52:23.990951
17a25a4f123d,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,16,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,724.0,2026-03-27T19:52:24.664726
bc0702a2035f,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,11,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,971.2,2026-03-27T19:52:27.062575
3450fa5fea29,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,17,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,592.4,2026-03-27T19:52:27.357393
62a78e0cd8f5,sunk_cost,no_sunk_cost,llama-3.3-70b-versatile,Groq,1.0,12,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin,Wisconsin,True,893.9,2026-03-27T19:52:30.056826
6e02de95a298,sunk_cost,no_sunk_cost,llama-3.1-8b-instant,Groq,1.0,18,You are planning a weekend ski trip. You can go to Michigan or Wisconsin. You think you will enjoy the Wisconsin trip mo...,Wisconsin.,Wisconsin,True,664.8,2026-03-27T19:52:30.123001
